Order ID,Product,Quantity Ordered,Order_Date,Purchase Address,Price,hour,Month,Year,Day,Month_name,City,TimeOfDay,Season,TotalPrice,profit
298497.0,iPhone,1,2019-12-13 11:57:00,"388 Lincoln St, Atlanta, GA 30301",700.0,11,12,2019,Friday,December,Atlanta,Morning,Fall,700.0,602.0
298498.0,Lightning Charging Cable,1,2019-12-11 14:29:00,"337 5th St, Austin, TX 73301",14.95,14,12,2019,Wednesday,December,Austin,Afternoon,Fall,14.95,12.857
298499.0,Lightning Charging Cable,1,2019-12-31 09:30:00,"868 Cedar St, San Francisco, CA 94016",14.95,9,12,2019,Tuesday,December,San Francisco,Morning,Fall,14.95,12.857
298500.0,Lightning Charging Cable,1,2019-12-11 11:51:00,"89 Lincoln St, New York City, NY 10001",14.95,11,12,2019,Wednesday,December,New York City,Morning,Fall,14.95,12.857
298501.0,AA Batteries (4-pack),1,2019-12-02 14:50:00,"130 5th St, Seattle, WA 98101",3.84,14,12,2019,Monday,December,Seattle,Afternoon,Fall,3.84,3.3023999999999996
298502.0,Wired Headphones,1,2019-12-22 23:31:00,"114 6th St, Seattle, WA 98101",11.99,23,12,2019,Sunday,December,Seattle,Evening,Fall,11.99,10.3114
298503.0,AA Batteries (4-pack),2,2019-12-27 18:30:00,"981 10th St, Portland, ME 04101",3.84,18,12,2019,Friday,December,Portland,Afternoon,Fall,7.68,3.3023999999999996
298504.0,AAA Batteries (4-pack),1,2019-12-30 12:25:00,"946 Pine St, Seattle, WA 98101",2.99,12,12,2019,Monday,December,Seattle,Morning,Fall,2.99,2.5714
298505.0,AA Batteries (4-pack),3,2019-12-16 01:37:00,"860 Maple St, Los Angeles, CA 90001",3.84,1,12,2019,Monday,December,Los Angeles,Night,Fall,11.52,3.3023999999999996
298506.0,AAA Batteries (4-pack),1,2019-12-17 23:23:00,"382 11th St, Portland, OR 97035",2.99,23,12,2019,Tuesday,December,Portland,Evening,Fall,2.99,2.5714
298507.0,AA Batteries (4-pack),1,2019-12-12 00:12:00,"733 12th St, San Francisco, CA 94016",3.84,0,12,2019,Thursday,December,San Francisco,Night,Fall,3.84,3.3023999999999996
298508.0,Vareebadd Phone,1,2019-12-30 19:23:00,"377 Elm St, Austin, TX 73301",400.0,19,12,2019,Monday,December,Austin,Evening,Fall,400.0,344.0
298508.0,USB-C Charging Cable,1,2019-12-30 19:23:00,"377 Elm St, Austin, TX 73301",11.95,19,12,2019,Monday,December,Austin,Evening,Fall,11.95,10.277
298509.0,Macbook Pro Laptop,1,2019-12-12 02:12:00,"411 Lake St, Portland, OR 97035",1700.0,2,12,2019,Thursday,December,Portland,Night,Fall,1700.0,1462.0
298510.0,Wired Headphones,1,2019-12-04 13:58:00,"810 Willow St, New York City, NY 10001",11.99,13,12,2019,Wednesday,December,New York City,Afternoon,Fall,11.99,10.3114
298511.0,Lightning Charging Cable,2,2019-12-04 17:21:00,"660 Walnut St, San Francisco, CA 94016",14.95,17,12,2019,Wednesday,December,San Francisco,Afternoon,Fall,29.9,12.857
298512.0,Apple Airpods Headphones,1,2019-12-11 00:28:00,"675 Elm St, Seattle, WA 98101",150.0,0,12,2019,Wednesday,December,Seattle,Night,Fall,150.0,129.0
298513.0,Lightning Charging Cable,1,2019-12-14 10:23:00,"233 Elm St, Dallas, TX 75001",14.95,10,12,2019,Saturday,December,Dallas,Morning,Fall,14.95,12.857
298514.0,Lightning Charging Cable,1,2019-12-28 19:25:00,"573 Main St, Portland, OR 97035",14.95,19,12,2019,Saturday,December,Portland,Evening,Fall,14.95,12.857
298515.0,34in Ultrawide Monitor,1,2019-12-27 08:42:00,"577 10th St, Los Angeles, CA 90001",379.99,8,12,2019,Friday,December,Los Angeles,Morning,Fall,379.99,326.7914
298516.0,AA Batteries (4-pack),2,2019-12-13 18:17:00,"543 Park St, Atlanta, GA 30301",3.84,18,12,2019,Friday,December,Atlanta,Afternoon,Fall,7.68,3.3023999999999996
298517.0,Bose SoundSport Headphones,1,2019-12-14 16:52:00,"298 Johnson St, New York City, NY 10001",99.99,16,12,2019,Saturday,December,New York City,Afternoon,Fall,99.99,85.9914
298518.0,AAA Batteries (4-pack),2,2019-12-22 12:00:00,"467 Elm St, Boston, MA 02215",2.99,12,12,2019,Sunday,December,Boston,Morning,Fall,5.98,2.5714
298519.0,Lightning Charging Cable,1,2019-12-04 13:56:00,"703 North St, San Francisco, CA 94016",14.95,13,12,2019,Wednesday,December,San Francisco,Afternoon,Fall,14.95,12.857
298520.0,Wired Headphones,2,2019-12-27 15:17:00,"604 12th St, New York City, NY 10001",11.99,15,12,2019,Friday,December,New York City,Afternoon,Fall,23.98,10.3114
298521.0,AAA Batteries (4-pack),1,2019-12-15 17:16:00,"421 12th St, Austin, TX 73301",2.99,17,12,2019,Sunday,December,Austin,Afternoon,Fall,2.99,2.5714
298522.0,Vareebadd Phone,1,2019-12-06 15:59:00,"365 Lakeview St, Atlanta, GA 30301",400.0,15,12,2019,Friday,December,Atlanta,Afternoon,Fall,400.0,344.0
298523.0,USB-C Charging Cable,1,2019-12-04 11:34:00,"234 Hickory St, San Francisco, CA 94016",11.95,11,12,2019,Wednesday,December,San Francisco,Morning,Fall,11.95,10.277
298524.0,LG Dryer,1,2019-12-29 13:04:00,"886 9th St, San Francisco, CA 94016",600.0,13,12,2019,Sunday,December,San Francisco,Afternoon,Fall,600.0,516.0
298525.0,Wired Headphones,1,2019-12-21 23:18:00,"618 Forest St, Boston, MA 02215",11.99,23,12,2019,Saturday,December,Boston,Evening,Fall,11.99,10.3114
298526.0,AA Batteries (4-pack),1,2019-12-15 18:31:00,"221 Pine St, New York City, NY 10001",3.84,18,12,2019,Sunday,December,New York City,Afternoon,Fall,3.84,3.3023999999999996
298527.0,Lightning Charging Cable,1,2019-12-02 22:31:00,"237 South St, Los Angeles, CA 90001",14.95,22,12,2019,Monday,December,Los Angeles,Evening,Fall,14.95,12.857
298528.0,Flatscreen TV,1,2019-12-30 23:50:00,"851 Cherry St, Seattle, WA 98101",300.0,23,12,2019,Monday,December,Seattle,Evening,Fall,300.0,258.0
298529.0,Lightning Charging Cable,1,2019-12-29 22:13:00,"374 5th St, Austin, TX 73301",14.95,22,12,2019,Sunday,December,Austin,Evening,Fall,14.95,12.857
298530.0,Bose SoundSport Headphones,1,2019-12-30 18:12:00,"529 Lincoln St, San Francisco, CA 94016",99.99,18,12,2019,Monday,December,San Francisco,Afternoon,Fall,99.99,85.9914
298531.0,Macbook Pro Laptop,1,2019-12-04 19:16:00,"344 Adams St, San Francisco, CA 94016",1700.0,19,12,2019,Wednesday,December,San Francisco,Evening,Fall,1700.0,1462.0
298532.0,AAA Batteries (4-pack),1,2019-12-10 15:32:00,"490 6th St, San Francisco, CA 94016",2.99,15,12,2019,Tuesday,December,San Francisco,Afternoon,Fall,2.99,2.5714
298533.0,AAA Batteries (4-pack),1,2019-12-30 18:08:00,"398 Elm St, Los Angeles, CA 90001",2.99,18,12,2019,Monday,December,Los Angeles,Afternoon,Fall,2.99,2.5714
298534.0,AAA Batteries (4-pack),1,2019-12-30 10:30:00,"672 Church St, San Francisco, CA 94016",2.99,10,12,2019,Monday,December,San Francisco,Morning,Fall,2.99,2.5714
298535.0,Wired Headphones,1,2019-12-12 20:37:00,"543 Walnut St, Atlanta, GA 30301",11.99,20,12,2019,Thursday,December,Atlanta,Evening,Fall,11.99,10.3114
298536.0,Wired Headphones,1,2019-12-01 13:24:00,"121 4th St, New York City, NY 10001",11.99,13,12,2019,Sunday,December,New York City,Afternoon,Fall,11.99,10.3114
298537.0,USB-C Charging Cable,1,2019-12-10 19:45:00,"479 4th St, Los Angeles, CA 90001",11.95,19,12,2019,Tuesday,December,Los Angeles,Evening,Fall,11.95,10.277
298538.0,Apple Airpods Headphones,1,2019-12-05 11:23:00,"729 Elm St, San Francisco, CA 94016",150.0,11,12,2019,Thursday,December,San Francisco,Morning,Fall,150.0,129.0
298539.0,USB-C Charging Cable,1,2019-12-12 13:30:00,"507 Cherry St, Boston, MA 02215",11.95,13,12,2019,Thursday,December,Boston,Afternoon,Fall,11.95,10.277
298540.0,Flatscreen TV,1,2019-12-10 20:32:00,"908 6th St, Los Angeles, CA 90001",300.0,20,12,2019,Tuesday,December,Los Angeles,Evening,Fall,300.0,258.0
298541.0,Bose SoundSport Headphones,1,2019-12-03 09:05:00,"762 Highland St, Los Angeles, CA 90001",99.99,9,12,2019,Tuesday,December,Los Angeles,Morning,Fall,99.99,85.9914
298542.0,Bose SoundSport Headphones,1,2019-12-05 11:54:00,"174 6th St, Atlanta, GA 30301",99.99,11,12,2019,Thursday,December,Atlanta,Morning,Fall,99.99,85.9914
298543.0,Flatscreen TV,1,2019-12-16 11:05:00,"787 4th St, Los Angeles, CA 90001",300.0,11,12,2019,Monday,December,Los Angeles,Morning,Fall,300.0,258.0
298544.0,Wired Headphones,1,2019-12-26 00:11:00,"649 South St, Atlanta, GA 30301",11.99,0,12,2019,Thursday,December,Atlanta,Night,Fall,11.99,10.3114
298545.0,Lightning Charging Cable,1,2019-12-24 19:46:00,"594 Adams St, Portland, ME 04101",14.95,19,12,2019,Tuesday,December,Portland,Evening,Fall,14.95,12.857
298546.0,Lightning Charging Cable,1,2019-12-03 13:04:00,"719 7th St, Los Angeles, CA 90001",14.95,13,12,2019,Tuesday,December,Los Angeles,Afternoon,Fall,14.95,12.857
298547.0,iPhone,1,2019-12-10 15:05:00,"6 Maple St, Dallas, TX 75001",700.0,15,12,2019,Tuesday,December,Dallas,Afternoon,Fall,700.0,602.0
298548.0,AAA Batteries (4-pack),1,2019-12-27 08:52:00,"265 Church St, San Francisco, CA 94016",2.99,8,12,2019,Friday,December,San Francisco,Morning,Fall,2.99,2.5714
298549.0,AA Batteries (4-pack),1,2019-12-07 15:08:00,"101 10th St, Atlanta, GA 30301",3.84,15,12,2019,Saturday,December,Atlanta,Afternoon,Fall,3.84,3.3023999999999996
298550.0,Bose SoundSport Headphones,1,2019-12-10 11:39:00,"699 Johnson St, Los Angeles, CA 90001",99.99,11,12,2019,Tuesday,December,Los Angeles,Morning,Fall,99.99,85.9914
298551.0,Flatscreen TV,1,2019-12-13 11:41:00,"449 9th St, New York City, NY 10001",300.0,11,12,2019,Friday,December,New York City,Morning,Fall,300.0,258.0
298552.0,Apple Airpods Headphones,1,2019-12-06 08:22:00,"56 Church St, Los Angeles, CA 90001",150.0,8,12,2019,Friday,December,Los Angeles,Morning,Fall,150.0,129.0
298553.0,AA Batteries (4-pack),1,2019-12-17 13:19:00,"418 10th St, San Francisco, CA 94016",3.84,13,12,2019,Tuesday,December,San Francisco,Afternoon,Fall,3.84,3.3023999999999996
298554.0,Wired Headphones,2,2019-12-27 13:21:00,"106 12th St, San Francisco, CA 94016",11.99,13,12,2019,Friday,December,San Francisco,Afternoon,Fall,23.98,10.3114
298555.0,Wired Headphones,1,2019-12-18 14:56:00,"675 Madison St, San Francisco, CA 94016",11.99,14,12,2019,Wednesday,December,San Francisco,Afternoon,Fall,11.99,10.3114
298556.0,Wired Headphones,1,2019-12-14 17:24:00,"87 Dogwood St, Dallas, TX 75001",11.99,17,12,2019,Saturday,December,Dallas,Afternoon,Fall,11.99,10.3114
298557.0,Lightning Charging Cable,1,2019-12-01 20:03:00,"577 7th St, Los Angeles, CA 90001",14.95,20,12,2019,Sunday,December,Los Angeles,Evening,Fall,14.95,12.857
298558.0,Lightning Charging Cable,1,2019-12-24 11:54:00,"980 Jefferson St, Dallas, TX 75001",14.95,11,12,2019,Tuesday,December,Dallas,Morning,Fall,14.95,12.857
298559.0,AAA Batteries (4-pack),1,2019-12-28 08:09:00,"555 5th St, San Francisco, CA 94016",2.99,8,12,2019,Saturday,December,San Francisco,Morning,Fall,2.99,2.5714
298560.0,Bose SoundSport Headphones,1,2019-12-28 14:47:00,"356 7th St, Portland, OR 97035",99.99,14,12,2019,Saturday,December,Portland,Afternoon,Fall,99.99,85.9914
298561.0,27in 4K Gaming Monitor,1,2019-12-11 19:41:00,"806 1st St, San Francisco, CA 94016",389.99,19,12,2019,Wednesday,December,San Francisco,Evening,Fall,389.99,335.3914
298562.0,iPhone,1,2019-12-17 10:43:00,"202 Spruce St, San Francisco, CA 94016",700.0,10,12,2019,Tuesday,December,San Francisco,Morning,Fall,700.0,602.0
298563.0,USB-C Charging Cable,1,2019-12-31 20:10:00,"22 12th St, Dallas, TX 75001",11.95,20,12,2019,Tuesday,December,Dallas,Evening,Fall,11.95,10.277
298564.0,Macbook Pro Laptop,1,2019-12-10 19:43:00,"170 West St, San Francisco, CA 94016",1700.0,19,12,2019,Tuesday,December,San Francisco,Evening,Fall,1700.0,1462.0
298565.0,Lightning Charging Cable,1,2019-12-30 09:12:00,"196 North St, Los Angeles, CA 90001",14.95,9,12,2019,Monday,December,Los Angeles,Morning,Fall,14.95,12.857
298566.0,Macbook Pro Laptop,1,2019-12-03 18:59:00,"43 Cedar St, Boston, MA 02215",1700.0,18,12,2019,Tuesday,December,Boston,Afternoon,Fall,1700.0,1462.0
298567.0,Lightning Charging Cable,1,2019-12-07 14:15:00,"875 Willow St, Los Angeles, CA 90001",14.95,14,12,2019,Saturday,December,Los Angeles,Afternoon,Fall,14.95,12.857
298568.0,Wired Headphones,2,2019-12-20 19:49:00,"159 Pine St, Boston, MA 02215",11.99,19,12,2019,Friday,December,Boston,Evening,Fall,23.98,10.3114
298569.0,Apple Airpods Headphones,1,2019-12-25 13:32:00,"662 5th St, Boston, MA 02215",150.0,13,12,2019,Wednesday,December,Boston,Afternoon,Fall,150.0,129.0
298570.0,AA Batteries (4-pack),2,2019-12-07 10:18:00,"268 Hill St, Atlanta, GA 30301",3.84,10,12,2019,Saturday,December,Atlanta,Morning,Fall,7.68,3.3023999999999996
298571.0,Lightning Charging Cable,1,2019-12-28 17:55:00,"546 Sunset St, Los Angeles, CA 90001",14.95,17,12,2019,Saturday,December,Los Angeles,Afternoon,Fall,14.95,12.857
298572.0,27in 4K Gaming Monitor,1,2019-12-15 12:41:00,"498 9th St, Austin, TX 73301",389.99,12,12,2019,Sunday,December,Austin,Morning,Fall,389.99,335.3914
298572.0,27in 4K Gaming Monitor,1,2019-12-15 12:41:00,"498 9th St, Austin, TX 73301",183.84565008603786,12,12,2019,Sunday,December,Austin,Morning,Fall,183.84565008603786,158.10725907399257
298573.0,Lightning Charging Cable,1,2019-12-03 11:32:00,"421 Center St, Portland, OR 97035",14.95,11,12,2019,Tuesday,December,Portland,Morning,Fall,14.95,12.857
298574.0,27in FHD Monitor,1,2019-12-12 12:19:00,"567 Walnut St, Atlanta, GA 30301",149.99,12,12,2019,Thursday,December,Atlanta,Morning,Fall,149.99,128.9914
298575.0,Lightning Charging Cable,1,2019-12-17 19:44:00,"82 Ridge St, Portland, OR 97035",14.95,19,12,2019,Tuesday,December,Portland,Evening,Fall,14.95,12.857
298576.0,Wired Headphones,1,2019-12-05 16:16:00,"692 13th St, Los Angeles, CA 90001",11.99,16,12,2019,Thursday,December,Los Angeles,Afternoon,Fall,11.99,10.3114
298577.0,Lightning Charging Cable,1,2019-12-06 06:43:00,"421 Church St, Portland, OR 97035",14.95,6,12,2019,Friday,December,Portland,Night,Fall,14.95,12.857
298578.0,AA Batteries (4-pack),2,2019-12-18 18:58:00,"348 Hill St, New York City, NY 10001",3.84,18,12,2019,Wednesday,December,New York City,Afternoon,Fall,7.68,3.3023999999999996
298579.0,Wired Headphones,1,2019-12-02 20:08:00,"722 9th St, New York City, NY 10001",11.99,20,12,2019,Monday,December,New York City,Evening,Fall,11.99,10.3114
298580.0,Wired Headphones,1,2019-12-08 08:00:00,"428 South St, Los Angeles, CA 90001",11.99,8,12,2019,Sunday,December,Los Angeles,Morning,Fall,11.99,10.3114
298581.0,Apple Airpods Headphones,1,2019-12-12 18:18:00,"896 Hill St, New York City, NY 10001",150.0,18,12,2019,Thursday,December,New York City,Afternoon,Fall,150.0,129.0
298582.0,20in Monitor,1,2019-12-25 14:43:00,"750 Lake St, San Francisco, CA 94016",109.99,14,12,2019,Wednesday,December,San Francisco,Afternoon,Fall,109.99,94.5914
298583.0,Macbook Pro Laptop,1,2019-12-11 11:27:00,"934 2nd St, Boston, MA 02215",1700.0,11,12,2019,Wednesday,December,Boston,Morning,Fall,1700.0,1462.0
298584.0,USB-C Charging Cable,1,2019-12-27 10:44:00,"625 Highland St, Los Angeles, CA 90001",11.95,10,12,2019,Friday,December,Los Angeles,Morning,Fall,11.95,10.277
298585.0,27in 4K Gaming Monitor,1,2019-12-29 11:19:00,"231 Hill St, San Francisco, CA 94016",389.99,11,12,2019,Sunday,December,San Francisco,Morning,Fall,389.99,335.3914
298586.0,AAA Batteries (4-pack),4,2019-12-19 14:32:00,"351 Park St, Los Angeles, CA 90001",2.99,14,12,2019,Thursday,December,Los Angeles,Afternoon,Fall,11.96,2.5714
298587.0,USB-C Charging Cable,3,2019-12-19 13:06:00,"917 South St, Los Angeles, CA 90001",11.95,13,12,2019,Thursday,December,Los Angeles,Afternoon,Fall,35.849999999999994,10.277
298588.0,Flatscreen TV,1,2019-12-13 12:08:00,"368 6th St, Boston, MA 02215",300.0,12,12,2019,Friday,December,Boston,Morning,Fall,300.0,258.0
298589.0,AAA Batteries (4-pack),4,2019-12-09 16:27:00,"532 2nd St, Dallas, TX 75001",2.99,16,12,2019,Monday,December,Dallas,Afternoon,Fall,11.96,2.5714
298590.0,27in FHD Monitor,1,2019-12-21 14:23:00,"868 Lakeview St, New York City, NY 10001",149.99,14,12,2019,Saturday,December,New York City,Afternoon,Fall,149.99,128.9914
298591.0,AAA Batteries (4-pack),1,2019-12-19 01:00:00,"238 Cedar St, San Francisco, CA 94016",2.99,1,12,2019,Thursday,December,San Francisco,Night,Fall,2.99,2.5714
298592.0,AAA Batteries (4-pack),1,2019-12-10 10:17:00,"824 Adams St, Dallas, TX 75001",2.99,10,12,2019,Tuesday,December,Dallas,Morning,Fall,2.99,2.5714
298593.0,34in Ultrawide Monitor,1,2019-12-31 10:16:00,"515 Adams St, Los Angeles, CA 90001",379.99,10,12,2019,Tuesday,December,Los Angeles,Morning,Fall,379.99,326.7914
298594.0,AAA Batteries (4-pack),1,2019-12-23 13:11:00,"665 Cherry St, San Francisco, CA 94016",2.99,13,12,2019,Monday,December,San Francisco,Afternoon,Fall,2.99,2.5714
298595.0,34in Ultrawide Monitor,1,2019-12-02 10:55:00,"575 Highland St, Los Angeles, CA 90001",379.99,10,12,2019,Monday,December,Los Angeles,Morning,Fall,379.99,326.7914
298596.0,AAA Batteries (4-pack),1,2019-12-24 18:45:00,"118 Center St, San Francisco, CA 94016",2.99,18,12,2019,Tuesday,December,San Francisco,Afternoon,Fall,2.99,2.5714
298597.0,USB-C Charging Cable,1,2019-12-21 08:52:00,"527 South St, Portland, OR 97035",11.95,8,12,2019,Saturday,December,Portland,Morning,Fall,11.95,10.277
298598.0,Wired Headphones,2,2019-12-19 21:16:00,"22 River St, San Francisco, CA 94016",11.99,21,12,2019,Thursday,December,San Francisco,Evening,Fall,23.98,10.3114
298599.0,Lightning Charging Cable,1,2019-12-14 22:03:00,"200 Spruce St, Boston, MA 02215",14.95,22,12,2019,Saturday,December,Boston,Evening,Fall,14.95,12.857
298600.0,AA Batteries (4-pack),2,2019-12-12 15:46:00,"809 South St, Boston, MA 02215",3.84,15,12,2019,Thursday,December,Boston,Afternoon,Fall,7.68,3.3023999999999996
298601.0,Lightning Charging Cable,1,2019-12-20 12:53:00,"525 Lincoln St, San Francisco, CA 94016",14.95,12,12,2019,Friday,December,San Francisco,Morning,Fall,14.95,12.857
298602.0,Apple Airpods Headphones,1,2019-12-11 10:57:00,"491 Cherry St, Portland, OR 97035",150.0,10,12,2019,Wednesday,December,Portland,Morning,Fall,150.0,129.0
298603.0,Flatscreen TV,1,2019-12-29 16:21:00,"733 4th St, San Francisco, CA 94016",300.0,16,12,2019,Sunday,December,San Francisco,Afternoon,Fall,300.0,258.0
298604.0,Bose SoundSport Headphones,1,2019-12-17 07:13:00,"406 Jackson St, Portland, OR 97035",99.99,7,12,2019,Tuesday,December,Portland,Morning,Fall,99.99,85.9914
298605.0,Macbook Pro Laptop,1,2019-12-14 16:26:00,"142 West St, Boston, MA 02215",1700.0,16,12,2019,Saturday,December,Boston,Afternoon,Fall,1700.0,1462.0
298606.0,USB-C Charging Cable,1,2019-12-31 21:40:00,"675 10th St, Los Angeles, CA 90001",11.95,21,12,2019,Tuesday,December,Los Angeles,Evening,Fall,11.95,10.277
298607.0,Bose SoundSport Headphones,1,2019-12-31 10:19:00,"135 Elm St, Boston, MA 02215",99.99,10,12,2019,Tuesday,December,Boston,Morning,Fall,99.99,85.9914
298608.0,27in 4K Gaming Monitor,1,2019-12-12 21:12:00,"438 Main St, San Francisco, CA 94016",389.99,21,12,2019,Thursday,December,San Francisco,Evening,Fall,389.99,335.3914
298609.0,Apple Airpods Headphones,1,2019-12-17 10:13:00,"847 Main St, San Francisco, CA 94016",150.0,10,12,2019,Tuesday,December,San Francisco,Morning,Fall,150.0,129.0
298610.0,Lightning Charging Cable,1,2019-12-16 19:43:00,"272 5th St, San Francisco, CA 94016",14.95,19,12,2019,Monday,December,San Francisco,Evening,Fall,14.95,12.857
298611.0,Flatscreen TV,1,2019-12-29 21:11:00,"949 6th St, Portland, OR 97035",300.0,21,12,2019,Sunday,December,Portland,Evening,Fall,300.0,258.0
298612.0,20in Monitor,1,2019-12-02 15:19:00,"969 7th St, Seattle, WA 98101",109.99,15,12,2019,Monday,December,Seattle,Afternoon,Fall,109.99,94.5914
298613.0,Lightning Charging Cable,1,2019-12-31 11:30:00,"423 11th St, San Francisco, CA 94016",14.95,11,12,2019,Tuesday,December,San Francisco,Morning,Fall,14.95,12.857
298614.0,Google Phone,1,2019-12-01 09:25:00,"9 Dogwood St, New York City, NY 10001",600.0,9,12,2019,Sunday,December,New York City,Morning,Fall,600.0,516.0
298615.0,Lightning Charging Cable,1,2019-12-27 19:13:00,"945 North St, Portland, OR 97035",14.95,19,12,2019,Friday,December,Portland,Evening,Fall,14.95,12.857
298616.0,Wired Headphones,1,2019-12-09 21:43:00,"755 Dogwood St, New York City, NY 10001",11.99,21,12,2019,Monday,December,New York City,Evening,Fall,11.99,10.3114
298617.0,Lightning Charging Cable,1,2019-12-25 21:08:00,"873 Adams St, New York City, NY 10001",14.95,21,12,2019,Wednesday,December,New York City,Evening,Fall,14.95,12.857
298618.0,Wired Headphones,1,2019-12-24 12:59:00,"345 10th St, Dallas, TX 75001",11.99,12,12,2019,Tuesday,December,Dallas,Morning,Fall,11.99,10.3114
298619.0,Wired Headphones,1,2019-12-08 15:51:00,"5 10th St, Los Angeles, CA 90001",11.99,15,12,2019,Sunday,December,Los Angeles,Afternoon,Fall,11.99,10.3114
298620.0,USB-C Charging Cable,1,2019-12-30 08:57:00,"43 Wilson St, New York City, NY 10001",11.95,8,12,2019,Monday,December,New York City,Morning,Fall,11.95,10.277
298621.0,USB-C Charging Cable,2,2019-12-14 20:46:00,"125 1st St, San Francisco, CA 94016",11.95,20,12,2019,Saturday,December,San Francisco,Evening,Fall,23.9,10.277
298622.0,ThinkPad Laptop,1,2019-12-12 08:03:00,"332 Hill St, New York City, NY 10001",999.99,8,12,2019,Thursday,December,New York City,Morning,Fall,999.99,859.9914
298623.0,Apple Airpods Headphones,1,2019-12-03 21:10:00,"691 11th St, Seattle, WA 98101",150.0,21,12,2019,Tuesday,December,Seattle,Evening,Fall,150.0,129.0
298624.0,Lightning Charging Cable,1,2019-12-07 10:13:00,"504 14th St, Portland, OR 97035",14.95,10,12,2019,Saturday,December,Portland,Morning,Fall,14.95,12.857
298625.0,LG Dryer,1,2019-12-25 21:34:00,"460 Ridge St, Dallas, TX 75001",600.0,21,12,2019,Wednesday,December,Dallas,Evening,Fall,600.0,516.0
298626.0,AAA Batteries (4-pack),1,2019-12-17 13:07:00,"961 Dogwood St, New York City, NY 10001",2.99,13,12,2019,Tuesday,December,New York City,Afternoon,Fall,2.99,2.5714
298627.0,Bose SoundSport Headphones,1,2019-12-05 18:45:00,"185 Madison St, San Francisco, CA 94016",99.99,18,12,2019,Thursday,December,San Francisco,Afternoon,Fall,99.99,85.9914
298628.0,Google Phone,1,2019-12-08 11:20:00,"883 10th St, Atlanta, GA 30301",600.0,11,12,2019,Sunday,December,Atlanta,Morning,Fall,600.0,516.0
298629.0,Lightning Charging Cable,1,2019-12-12 20:39:00,"893 8th St, Los Angeles, CA 90001",14.95,20,12,2019,Thursday,December,Los Angeles,Evening,Fall,14.95,12.857
298630.0,Lightning Charging Cable,1,2019-12-08 05:45:00,"807 2nd St, San Francisco, CA 94016",14.95,5,12,2019,Sunday,December,San Francisco,Night,Fall,14.95,12.857
298631.0,AAA Batteries (4-pack),1,2019-12-25 21:41:00,"596 Jackson St, Dallas, TX 75001",2.99,21,12,2019,Wednesday,December,Dallas,Evening,Fall,2.99,2.5714
298632.0,USB-C Charging Cable,1,2019-12-24 08:40:00,"538 Sunset St, San Francisco, CA 94016",11.95,8,12,2019,Tuesday,December,San Francisco,Morning,Fall,11.95,10.277
298633.0,34in Ultrawide Monitor,1,2019-12-07 18:40:00,"300 Pine St, Boston, MA 02215",379.99,18,12,2019,Saturday,December,Boston,Afternoon,Fall,379.99,326.7914
298634.0,AA Batteries (4-pack),1,2019-12-05 12:17:00,"554 5th St, San Francisco, CA 94016",3.84,12,12,2019,Thursday,December,San Francisco,Morning,Fall,3.84,3.3023999999999996
298635.0,Wired Headphones,1,2019-12-01 14:41:00,"104 14th St, Austin, TX 73301",11.99,14,12,2019,Sunday,December,Austin,Afternoon,Fall,11.99,10.3114
298636.0,Macbook Pro Laptop,1,2019-12-23 16:38:00,"972 14th St, Portland, OR 97035",1700.0,16,12,2019,Monday,December,Portland,Afternoon,Fall,1700.0,1462.0
298637.0,Bose SoundSport Headphones,1,2019-12-30 20:34:00,"787 Cedar St, Los Angeles, CA 90001",99.99,20,12,2019,Monday,December,Los Angeles,Evening,Fall,99.99,85.9914
298638.0,Apple Airpods Headphones,1,2019-12-27 12:30:00,"289 Forest St, Boston, MA 02215",150.0,12,12,2019,Friday,December,Boston,Morning,Fall,150.0,129.0
298639.0,AAA Batteries (4-pack),1,2019-12-31 12:14:00,"469 Highland St, Dallas, TX 75001",2.99,12,12,2019,Tuesday,December,Dallas,Morning,Fall,2.99,2.5714
298640.0,AA Batteries (4-pack),2,2019-12-19 11:45:00,"315 Wilson St, Los Angeles, CA 90001",3.84,11,12,2019,Thursday,December,Los Angeles,Morning,Fall,7.68,3.3023999999999996
298641.0,AA Batteries (4-pack),1,2019-12-25 11:15:00,"403 Lake St, Los Angeles, CA 90001",3.84,11,12,2019,Wednesday,December,Los Angeles,Morning,Fall,3.84,3.3023999999999996
298642.0,AAA Batteries (4-pack),1,2019-12-31 13:04:00,"420 Meadow St, Boston, MA 02215",2.99,13,12,2019,Tuesday,December,Boston,Afternoon,Fall,2.99,2.5714
298643.0,Macbook Pro Laptop,1,2019-12-04 18:11:00,"466 6th St, Seattle, WA 98101",1700.0,18,12,2019,Wednesday,December,Seattle,Afternoon,Fall,1700.0,1462.0
298644.0,Bose SoundSport Headphones,1,2019-12-26 09:27:00,"526 Forest St, San Francisco, CA 94016",99.99,9,12,2019,Thursday,December,San Francisco,Morning,Fall,99.99,85.9914
298645.0,Google Phone,1,2019-12-20 15:45:00,"75 Spruce St, San Francisco, CA 94016",600.0,15,12,2019,Friday,December,San Francisco,Afternoon,Fall,600.0,516.0
298646.0,Flatscreen TV,1,2019-12-04 17:28:00,"177 Washington St, Atlanta, GA 30301",300.0,17,12,2019,Wednesday,December,Atlanta,Afternoon,Fall,300.0,258.0
